,id,location_str,location,length_str,length,start,end,label
7228,d91c1dc92562dbc76c6eb7f376309b5c,middle,0,control,0,7849,10716,1
7229,d91c1dc92562dbc76c6eb7f376309b5c,middle,0,one_sentence,1,6031,6100,1
7230,d91c1dc92562dbc76c6eb7f376309b5c,middle,0,few_sentences,2,8786,8962,1
7231,d91c1dc92562dbc76c6eb7f376309b5c,middle,0,paragraph,3,5436,6450,1
7232,244d1adf7ca9b92891039a58cb1fe65a,beginning,1,control,0,0,3317,1
7233,244d1adf7ca9b92891039a58cb1fe65a,beginning,1,one_sentence,1,0,67,1
7234,244d1adf7ca9b92891039a58cb1fe65a,beginning,1,few_sentences,2,0,200,1
7235,244d1adf7ca9b92891039a58cb1fe65a,beginning,1,paragraph,3,0,1065,1
7236,244d1adf7ca9b92891039a58cb1fe65a,middle,0,control,0,12503,15467,1
7237,244d1adf7ca9b92891039a58cb1fe65a,middle,0,one_sentence,1,13917,14064,1
7238,244d1adf7ca9b92891039a58cb1fe65a,middle,0,few_sentences,2,10661,10828,1
7239,244d1adf7ca9b92891039a58cb1fe65a,middle,0,paragraph,3,6185,7261,1
7240,244d1adf7ca9b92891039a58cb1fe65a,middle,0,control,0,15219,18217,1
7241,244d1adf7ca9b92891039a58cb1fe65a,middle,0,one_sentence,1,14205,14277,1
7242,244d1adf7ca9b92891039a58cb1fe65a,middle,0,few_sentences,2,9859,10002,1
7243,244d1adf7ca9b92891039a58cb1fe65a,middle,0,paragraph,3,8094,9391,1
7244,244d1adf7ca9b92891039a58cb1fe65a,middle,0,control,0,9392,12451,1
7245,244d1adf7ca9b92891039a58cb1fe65a,middle,0,one_sentence,1,12452,12502,1
7246,244d1adf7ca9b92891039a58cb1fe65a,middle,0,few_sentences,2,14444,14576,1
7247,244d1adf7ca9b92891039a58cb1fe65a,middle,0,paragraph,3,15143,16244,1
7248,1684af1a34e1add8b63c865985ef6485,beginning,1,control,0,0,3091,0
7249,1684af1a34e1add8b63c865985ef6485,beginning,1,one_sentence,1,0,86,0
7250,1684af1a34e1add8b63c865985ef6485,beginning,1,few_sentences,2,0,219,0
7251,1684af1a34e1add8b63c865985ef6485,beginning,1,paragraph,3,0,998,0
7252,1684af1a34e1add8b63c865985ef6485,middle,0,control,0,1834,4904,0
7253,1684af1a34e1add8b63c865985ef6485,middle,0,one_sentence,1,2615,2684,0
7254,1684af1a34e1add8b63c865985ef6485,middle,0,few_sentences,2,4562,4699,0
7255,1684af1a34e1add8b63c865985ef6485,middle,0,paragraph,3,3775,5051,0
7256,1684af1a34e1add8b63c865985ef6485,middle,0,control,0,4087,7241,0
7257,1684af1a34e1add8b63c865985ef6485,middle,0,one_sentence,1,4096,4267,0
7258,1684af1a34e1add8b63c865985ef6485,middle,0,few_sentences,2,2615,2805,0
7259,1684af1a34e1add8b63c865985ef6485,middle,0,paragraph,3,2711,3615,0
7260,1684af1a34e1add8b63c865985ef6485,middle,0,control,0,3292,6468,0
7261,1684af1a34e1add8b63c865985ef6485,middle,0,one_sentence,1,4268,4403,0
7262,1684af1a34e1add8b63c865985ef6485,middle,0,few_sentences,2,4404,4588,0
7263,1684af1a34e1add8b63c865985ef6485,middle,0,paragraph,3,3478,4528,0
7264,3d26eb6e5a0119691308f7ca5b8a370a,beginning,1,control,0,0,2807,0
7265,3d26eb6e5a0119691308f7ca5b8a370a,beginning,1,one_sentence,1,0,64,0
7266,3d26eb6e5a0119691308f7ca5b8a370a,beginning,1,few_sentences,2,0,211,0
7267,3d26eb6e5a0119691308f7ca5b8a370a,beginning,1,paragraph,3,0,1309,0
7268,3d26eb6e5a0119691308f7ca5b8a370a,middle,0,control,0,13285,16125,0
7269,3d26eb6e5a0119691308f7ca5b8a370a,middle,0,one_sentence,1,12877,12969,0
7270,3d26eb6e5a0119691308f7ca5b8a370a,middle,0,few_sentences,2,5745,6101,0
7271,3d26eb6e5a0119691308f7ca5b8a370a,middle,0,paragraph,3,6201,7083,0
7272,3d26eb6e5a0119691308f7ca5b8a370a,middle,0,control,0,12748,15572,0
7273,3d26eb6e5a0119691308f7ca5b8a370a,middle,0,one_sentence,1,10035,10122,0
7274,3d26eb6e5a0119691308f7ca5b8a370a,middle,0,few_sentences,2,5426,5660,0
7275,3d26eb6e5a0119691308f7ca5b8a370a,middle,0,paragraph,3,12337,13818,0
7276,3d26eb6e5a0119691308f7ca5b8a370a,middle,0,control,0,8645,11582,0
7277,3d26eb6e5a0119691308f7ca5b8a370a,middle,0,one_sentence,1,4934,5086,0
7278,3d26eb6e5a0119691308f7ca5b8a370a,middle,0,few_sentences,2,8024,8280,0
7279,3d26eb6e5a0119691308f7ca5b8a370a,middle,0,paragraph,3,12257,13818,0
7280,96a5bde4cdb8ca07fd679f743b6258c5,beginning,1,control,0,0,2613,0
7281,96a5bde4cdb8ca07fd679f743b6258c5,beginning,1,one_sentence,1,0,75,0
7282,96a5bde4cdb8ca07fd679f743b6258c5,beginning,1,few_sentences,2,0,148,0
7283,96a5bde4cdb8ca07fd679f743b6258c5,beginning,1,paragraph,3,0,1013,0
7284,96a5bde4cdb8ca07fd679f743b6258c5,middle,0,control,0,1448,2613,0
7285,96a5bde4cdb8ca07fd679f743b6258c5,middle,0,one_sentence,1,593,654,0
7286,96a5bde4cdb8ca07fd679f743b6258c5,middle,0,few_sentences,2,1737,1938,0
7287,96a5bde4cdb8ca07fd679f743b6258c5,middle,0,paragraph,3,1878,2613,0
7288,96a5bde4cdb8ca07fd679f743b6258c5,middle,0,control,0,1351,2613,0
7289,96a5bde4cdb8ca07fd679f743b6258c5,middle,0,one_sentence,1,1307,1350,0
7290,96a5bde4cdb8ca07fd679f743b6258c5,middle,0,few_sentences,2,1605,1806,0
7291,96a5bde4cdb8ca07fd679f743b6258c5,middle,0,paragraph,3,1878,2613,0
7292,96a5bde4cdb8ca07fd679f743b6258c5,middle,0,control,0,1605,2613,0
7293,96a5bde4cdb8ca07fd679f743b6258c5,middle,0,one_sentence,1,918,962,0
7294,96a5bde4cdb8ca07fd679f743b6258c5,middle,0,few_sentences,2,849,1013,0
7295,96a5bde4cdb8ca07fd679f743b6258c5,middle,0,paragraph,3,849,1736,0
7296,0408ae6ba68d626e63a98596e170a19a,beginning,1,control,0,0,3097,-1
7297,0408ae6ba68d626e63a98596e170a19a,beginning,1,one_sentence,1,0,3,-1
7298,0408ae6ba68d626e63a98596e170a19a,beginning,1,few_sentences,2,0,5,-1
7299,0408ae6ba68d626e63a98596e170a19a,beginning,1,paragraph,3,0,1230,-1
7300,0408ae6ba68d626e63a98596e170a19a,middle,0,control,0,12813,15817,-1
7301,0408ae6ba68d626e63a98596e170a19a,middle,0,one_sentence,1,10195,10383,-1
7302,0408ae6ba68d626e63a98596e170a19a,middle,0,few_sentences,2,14771,14910,-1
7303,0408ae6ba68d626e63a98596e170a19a,middle,0,paragraph,3,14771,15817,-1
7304,0408ae6ba68d626e63a98596e170a19a,middle,0,control,0,6651,9613,-1
7305,0408ae6ba68d626e63a98596e170a19a,middle,0,one_sentence,1,7739,7835,-1
7306,0408ae6ba68d626e63a98596e170a19a,middle,0,few_sentences,2,13010,13230,-1
7307,0408ae6ba68d626e63a98596e170a19a,middle,0,paragraph,3,12656,13554,-1
7308,0408ae6ba68d626e63a98596e170a19a,middle,0,control,0,9157,12164,-1
7309,0408ae6ba68d626e63a98596e170a19a,middle,0,one_sentence,1,8556,8588,-1
7310,0408ae6ba68d626e63a98596e170a19a,middle,0,few_sentences,2,10425,10689,-1
7311,0408ae6ba68d626e63a98596e170a19a,middle,0,paragraph,3,17043,18037,-1
7312,0249bfd017c87a99781c8cae9ca853e7,beginning,1,control,0,0,3038,-1
7313,0249bfd017c87a99781c8cae9ca853e7,beginning,1,one_sentence,1,0,75,-1
7314,0249bfd017c87a99781c8cae9ca853e7,beginning,1,few_sentences,2,0,233,-1
7315,0249bfd017c87a99781c8cae9ca853e7,beginning,1,paragraph,3,0,1145,-1
7316,0249bfd017c87a99781c8cae9ca853e7,middle,0,control,0,7340,10309,-1
7317,0249bfd017c87a99781c8cae9ca853e7,middle,0,one_sentence,1,9815,9845,-1
7318,0249bfd017c87a99781c8cae9ca853e7,middle,0,few_sentences,2,8571,8860,-1
7319,0249bfd017c87a99781c8cae9ca853e7,middle,0,paragraph,3,8861,9745,-1
7320,0249bfd017c87a99781c8cae9ca853e7,middle,0,control,0,4510,7546,-1
7321,0249bfd017c87a99781c8cae9ca853e7,middle,0,one_sentence,1,6312,6391,-1
7322,0249bfd017c87a99781c8cae9ca853e7,middle,0,few_sentences,2,9410,9494,-1
7323,0249bfd017c87a99781c8cae9ca853e7,middle,0,paragraph,3,4584,5841,-1
7324,0249bfd017c87a99781c8cae9ca853e7,middle,0,control,0,6099,9181,-1
7325,0249bfd017c87a99781c8cae9ca853e7,middle,0,one_sentence,1,5698,5747,-1
7326,0249bfd017c87a99781c8cae9ca853e7,middle,0,few_sentences,2,6798,6935,-1
7327,0249bfd017c87a99781c8cae9ca853e7,middle,0,paragraph,3,8023,9091,-1
7328,19c78d3415957402d0b22176be902ea5,beginning,1,control,0,0,2770,-1
7329,19c78d3415957402d0b22176be902ea5,beginning,1,one_sentence,1,0,73,-1
7330,19c78d3415957402d0b22176be902ea5,beginning,1,few_sentences,2,0,305,-1
7331,19c78d3415957402d0b22176be902ea5,beginning,1,paragraph,3,0,875,-1
7332,19c78d3415957402d0b22176be902ea5,middle,0,control,0,3547,6642,-1
7333,19c78d3415957402d0b22176be902ea5,middle,0,one_sentence,1,5886,6035,-1
7334,19c78d3415957402d0b22176be902ea5,middle,0,few_sentences,2,2706,2774,-1
7335,19c78d3415957402d0b22176be902ea5,middle,0,paragraph,3,5778,6987,-1
7336,19c78d3415957402d0b22176be902ea5,middle,0,control,0,2321,5333,-1
7337,19c78d3415957402d0b22176be902ea5,middle,0,one_sentence,1,5400,5633,-1
7338,19c78d3415957402d0b22176be902ea5,middle,0,few_sentences,2,4446,4794,-1
7339,19c78d3415957402d0b22176be902ea5,middle,0,paragraph,3,3812,4794,-1
7340,19c78d3415957402d0b22176be902ea5,middle,0,control,0,2321,5333,-1
7341,19c78d3415957402d0b22176be902ea5,middle,0,one_sentence,1,4446,4672,-1
7342,19c78d3415957402d0b22176be902ea5,middle,0,few_sentences,2,5243,5399,-1
7343,19c78d3415957402d0b22176be902ea5,middle,0,paragraph,3,6311,7306,-1
7344,33bb17146117f09e6dd23f550ce245a4,beginning,1,control,0,0,3087,0
7345,33bb17146117f09e6dd23f550ce245a4,beginning,1,one_sentence,1,0,152,0
7346,33bb17146117f09e6dd23f550ce245a4,beginning,1,few_sentences,2,0,416,0
7347,33bb17146117f09e6dd23f550ce245a4,beginning,1,paragraph,3,0,1127,0
7348,33bb17146117f09e6dd23f550ce245a4,middle,0,control,0,20210,23276,0
7349,33bb17146117f09e6dd23f550ce245a4,middle,0,one_sentence,1,10218,10339,0
7350,33bb17146117f09e6dd23f550ce245a4,middle,0,few_sentences,2,20579,20909,0
7351,33bb17146117f09e6dd23f550ce245a4,middle,0,paragraph,3,14843,16004,0
7352,33bb17146117f09e6dd23f550ce245a4,middle,0,control,0,13266,16237,0
7353,33bb17146117f09e6dd23f550ce245a4,middle,0,one_sentence,1,12115,12385,0
7354,33bb17146117f09e6dd23f550ce245a4,middle,0,few_sentences,2,18152,18579,0
7355,33bb17146117f09e6dd23f550ce245a4,middle,0,paragraph,3,17803,19358,0
7356,33bb17146117f09e6dd23f550ce245a4,middle,0,control,0,9110,12385,0
7357,33bb17146117f09e6dd23f550ce245a4,middle,0,one_sentence,1,14427,14556,0
7358,33bb17146117f09e6dd23f550ce245a4,middle,0,few_sentences,2,14427,14736,0
7359,33bb17146117f09e6dd23f550ce245a4,middle,0,paragraph,3,15739,17273,0
7360,0ce67221ecaa599f5f7e64bebfeb8757,beginning,1,control,0,0,2889,-1
7361,0ce67221ecaa599f5f7e64bebfeb8757,beginning,1,one_sentence,1,0,74,-1
7362,0ce67221ecaa599f5f7e64bebfeb8757,beginning,1,few_sentences,2,0,313,-1
7363,0ce67221ecaa599f5f7e64bebfeb8757,beginning,1,paragraph,3,0,1143,-1
7364,0ce67221ecaa599f5f7e64bebfeb8757,middle,0,control,0,3047,5869,-1
7365,0ce67221ecaa599f5f7e64bebfeb8757,middle,0,one_sentence,1,4754,4768,-1
7366,0ce67221ecaa599f5f7e64bebfeb8757,middle,0,few_sentences,2,4892,5124,-1
7367,0ce67221ecaa599f5f7e64bebfeb8757,middle,0,paragraph,3,2766,3826,-1
7368,0ce67221ecaa599f5f7e64bebfeb8757,middle,0,control,0,3680,6660,-1
7369,0ce67221ecaa599f5f7e64bebfeb8757,middle,0,one_sentence,1,5250,5326,-1
7370,0ce67221ecaa599f5f7e64bebfeb8757,middle,0,few_sentences,2,5569,5764,-1
7371,0ce67221ecaa599f5f7e64bebfeb8757,middle,0,paragraph,3,6431,7384,-1
7372,0ce67221ecaa599f5f7e64bebfeb8757,middle,0,control,0,3367,6197,-1
7373,0ce67221ecaa599f5f7e64bebfeb8757,middle,0,one_sentence,1,4098,4148,-1
7374,0ce67221ecaa599f5f7e64bebfeb8757,middle,0,few_sentences,2,6011,6131,-1
7375,0ce67221ecaa599f5f7e64bebfeb8757,middle,0,paragraph,3,6225,7187,-1
7376,d2a149b8aaa6f1730980079897cd307f,beginning,1,control,0,0,3095,0
7377,d2a149b8aaa6f1730980079897cd307f,beginning,1,one_sentence,1,0,69,0
7378,d2a149b8aaa6f1730980079897cd307f,beginning,1,few_sentences,2,0,320,0
7379,d2a149b8aaa6f1730980079897cd307f,beginning,1,paragraph,3,0,1051,0
7380,d2a149b8aaa6f1730980079897cd307f,middle,0,control,0,9586,12699,0
7381,d2a149b8aaa6f1730980079897cd307f,middle,0,one_sentence,1,7064,7149,0
7382,d2a149b8aaa6f1730980079897cd307f,middle,0,few_sentences,2,8825,9118,0
7383,d2a149b8aaa6f1730980079897cd307f,middle,0,paragraph,3,11073,12264,0
7384,d2a149b8aaa6f1730980079897cd307f,middle,0,control,0,10470,13714,0
7385,d2a149b8aaa6f1730980079897cd307f,middle,0,one_sentence,1,11073,11202,0
7386,d2a149b8aaa6f1730980079897cd307f,middle,0,few_sentences,2,14741,14866,0
7387,d2a149b8aaa6f1730980079897cd307f,middle,0,paragraph,3,9162,10173,0
7388,d2a149b8aaa6f1730980079897cd307f,middle,0,control,0,11656,14670,0
7389,d2a149b8aaa6f1730980079897cd307f,middle,0,one_sentence,1,15999,16108,0
7390,d2a149b8aaa6f1730980079897cd307f,middle,0,few_sentences,2,10062,10206,0
7391,d2a149b8aaa6f1730980079897cd307f,middle,0,paragraph,3,13715,14715,0
7392,4daef248f5beab64724d2d3a238eff74,beginning,1,control,0,0,2884,0
7393,4daef248f5beab64724d2d3a238eff74,beginning,1,one_sentence,1,0,72,0
7394,4daef248f5beab64724d2d3a238eff74,beginning,1,few_sentences,2,0,248,0
7395,4daef248f5beab64724d2d3a238eff74,beginning,1,paragraph,3,0,1156,0
7396,4daef248f5beab64724d2d3a238eff74,middle,0,control,0,2671,5507,0
7397,4daef248f5beab64724d2d3a238eff74,middle,0,one_sentence,1,2347,2407,0
7398,4daef248f5beab64724d2d3a238eff74,middle,0,few_sentences,2,4324,4429,0
7399,4daef248f5beab64724d2d3a238eff74,middle,0,paragraph,3,2468,3392,0
7400,4daef248f5beab64724d2d3a238eff74,middle,0,control,0,2468,5302,0
7401,4daef248f5beab64724d2d3a238eff74,middle,0,one_sentence,1,3214,3233,0
7402,4daef248f5beab64724d2d3a238eff74,middle,0,few_sentences,2,2742,2931,0
7403,4daef248f5beab64724d2d3a238eff74,middle,0,paragraph,3,3119,4139,0
7404,4daef248f5beab64724d2d3a238eff74,middle,0,control,0,3849,5978,0
7405,4daef248f5beab64724d2d3a238eff74,middle,0,one_sentence,1,2408,2467,0
7406,4daef248f5beab64724d2d3a238eff74,middle,0,few_sentences,2,3422,3660,0
7407,4daef248f5beab64724d2d3a238eff74,middle,0,paragraph,3,2671,3730,0
7408,3b22f8053a69fd85101923801090de41,beginning,1,control,0,0,2948,1
7409,3b22f8053a69fd85101923801090de41,beginning,1,one_sentence,1,0,65,1
7410,3b22f8053a69fd85101923801090de41,beginning,1,few_sentences,2,0,226,1
7411,3b22f8053a69fd85101923801090de41,beginning,1,paragraph,3,0,1102,1
7412,3b22f8053a69fd85101923801090de41,middle,0,control,0,10190,13232,1
7413,3b22f8053a69fd85101923801090de41,middle,0,one_sentence,1,10015,10075,1
7414,3b22f8053a69fd85101923801090de41,middle,0,few_sentences,2,10190,10423,1
7415,3b22f8053a69fd85101923801090de41,middle,0,paragraph,3,9226,10403,1
7416,3b22f8053a69fd85101923801090de41,middle,0,control,0,4753,7772,1
7417,3b22f8053a69fd85101923801090de41,middle,0,one_sentence,1,9226,9364,1
7418,3b22f8053a69fd85101923801090de41,middle,0,few_sentences,2,8293,8647,1
7419,3b22f8053a69fd85101923801090de41,middle,0,paragraph,3,5715,6702,1
7420,3b22f8053a69fd85101923801090de41,middle,0,control,0,8715,11609,1
7421,3b22f8053a69fd85101923801090de41,middle,0,one_sentence,1,6703,6743,1
7422,3b22f8053a69fd85101923801090de41,middle,0,few_sentences,2,8525,8683,1
7423,3b22f8053a69fd85101923801090de41,middle,0,paragraph,3,9742,10964,1
7424,eac305fa3245b8e6b52bff563c105b41,beginning,1,control,0,0,3116,-1
7425,eac305fa3245b8e6b52bff563c105b41,beginning,1,one_sentence,1,0,114,-1
7426,eac305fa3245b8e6b52bff563c105b41,beginning,1,few_sentences,2,0,240,-1
7427,eac305fa3245b8e6b52bff563c105b41,beginning,1,paragraph,3,0,1170,-1
7428,eac305fa3245b8e6b52bff563c105b41,middle,0,control,0,12837,16000,-1
7429,eac305fa3245b8e6b52bff563c105b41,middle,0,one_sentence,1,6093,6117,-1
7430,eac305fa3245b8e6b52bff563c105b41,middle,0,few_sentences,2,12651,12836,-1
7431,eac305fa3245b8e6b52bff563c105b41,middle,0,paragraph,3,6611,8986,-1
7432,eac305fa3245b8e6b52bff563c105b41,middle,0,control,0,6580,9866,-1
7433,eac305fa3245b8e6b52bff563c105b41,middle,0,one_sentence,1,12952,13030,-1
7434,eac305fa3245b8e6b52bff563c105b41,middle,0,few_sentences,2,5997,6080,-1
7435,eac305fa3245b8e6b52bff563c105b41,middle,0,paragraph,3,6831,8986,-1
7436,eac305fa3245b8e6b52bff563c105b41,middle,0,control,0,8131,11326,-1
7437,eac305fa3245b8e6b52bff563c105b41,middle,0,one_sentence,1,5017,5041,-1
7438,eac305fa3245b8e6b52bff563c105b41,middle,0,few_sentences,2,11671,11774,-1
7439,eac305fa3245b8e6b52bff563c105b41,middle,0,paragraph,3,10071,12132,-1
7440,0441cb58b6386f101fe756815e08121f,beginning,1,control,0,0,2960,0
7441,0441cb58b6386f101fe756815e08121f,beginning,1,one_sentence,1,0,121,0
7442,0441cb58b6386f101fe756815e08121f,beginning,1,few_sentences,2,0,312,0
7443,0441cb58b6386f101fe756815e08121f,beginning,1,paragraph,3,0,864,0
7444,0441cb58b6386f101fe756815e08121f,middle,0,control,0,12454,15461,0
7445,0441cb58b6386f101fe756815e08121f,middle,0,one_sentence,1,9658,9748,0
7446,0441cb58b6386f101fe756815e08121f,middle,0,few_sentences,2,6596,6965,0
7447,0441cb58b6386f101fe756815e08121f,middle,0,paragraph,3,15676,16692,0
7448,0441cb58b6386f101fe756815e08121f,middle,0,control,0,10653,13794,0
7449,0441cb58b6386f101fe756815e08121f,middle,0,one_sentence,1,12801,12937,0
7450,0441cb58b6386f101fe756815e08121f,middle,0,few_sentences,2,14081,14269,0
7451,0441cb58b6386f101fe756815e08121f,middle,0,paragraph,3,6440,7358,0
7452,0441cb58b6386f101fe756815e08121f,middle,0,control,0,5913,8942,0
7453,0441cb58b6386f101fe756815e08121f,middle,0,one_sentence,1,10190,10448,0
7454,0441cb58b6386f101fe756815e08121f,middle,0,few_sentences,2,14919,15205,0
7455,0441cb58b6386f101fe756815e08121f,middle,0,paragraph,3,13444,14734,0
7456,8c5fe084156bc119ab5594e5cb34c26c,beginning,1,control,0,0,2963,-1
7457,8c5fe084156bc119ab5594e5cb34c26c,beginning,1,one_sentence,1,0,271,-1
7458,8c5fe084156bc119ab5594e5cb34c26c,beginning,1,few_sentences,2,0,425,-1
7459,8c5fe084156bc119ab5594e5cb34c26c,beginning,1,paragraph,3,0,986,-1
7460,8c5fe084156bc119ab5594e5cb34c26c,middle,0,control,0,2184,2963,-1
7461,8c5fe084156bc119ab5594e5cb34c26c,middle,0,one_sentence,1,1462,1471,-1
7462,8c5fe084156bc119ab5594e5cb34c26c,middle,0,few_sentences,2,637,1053,-1
7463,8c5fe084156bc119ab5594e5cb34c26c,middle,0,paragraph,3,637,2041,-1
7464,8c5fe084156bc119ab5594e5cb34c26c,middle,0,control,0,1901,2963,-1
7465,8c5fe084156bc119ab5594e5cb34c26c,middle,0,one_sentence,1,1245,1461,-1
7466,8c5fe084156bc119ab5594e5cb34c26c,middle,0,few_sentences,2,1819,2060,-1
7467,8c5fe084156bc119ab5594e5cb34c26c,middle,0,paragraph,3,1901,2798,-1
7468,8c5fe084156bc119ab5594e5cb34c26c,middle,0,control,0,1819,2963,-1
7469,8c5fe084156bc119ab5594e5cb34c26c,middle,0,one_sentence,1,987,1018,-1
7470,8c5fe084156bc119ab5594e5cb34c26c,middle,0,few_sentences,2,1819,2060,-1
7471,8c5fe084156bc119ab5594e5cb34c26c,middle,0,paragraph,3,1819,2701,-1
7472,be786afd7d5f68d21027c7eefd682c42,beginning,1,control,0,0,3068,1
7473,be786afd7d5f68d21027c7eefd682c42,beginning,1,one_sentence,1,0,55,1
7474,be786afd7d5f68d21027c7eefd682c42,beginning,1,few_sentences,2,0,269,1
7475,be786afd7d5f68d21027c7eefd682c42,beginning,1,paragraph,3,0,1452,1
7476,be786afd7d5f68d21027c7eefd682c42,middle,0,control,0,14809,17723,1
7477,be786afd7d5f68d21027c7eefd682c42,middle,0,one_sentence,1,13469,13531,1
7478,be786afd7d5f68d21027c7eefd682c42,middle,0,few_sentences,2,10484,10885,1
7479,be786afd7d5f68d21027c7eefd682c42,middle,0,paragraph,3,18666,19721,1
7480,be786afd7d5f68d21027c7eefd682c42,middle,0,control,0,22060,25082,1
7481,be786afd7d5f68d21027c7eefd682c42,middle,0,one_sentence,1,10484,10753,1
7482,be786afd7d5f68d21027c7eefd682c42,middle,0,few_sentences,2,22677,23057,1
7483,be786afd7d5f68d21027c7eefd682c42,middle,0,paragraph,3,15328,16320,1
7484,be786afd7d5f68d21027c7eefd682c42,middle,0,control,0,11194,14219,1
7485,be786afd7d5f68d21027c7eefd682c42,middle,0,one_sentence,1,8687,8727,1
7486,be786afd7d5f68d21027c7eefd682c42,middle,0,few_sentences,2,20164,20429,1
7487,be786afd7d5f68d21027c7eefd682c42,middle,0,paragraph,3,14601,15648,1
7488,8c5d78d16fc0d434916b469b9fc8220d,beginning,1,control,0,0,2853,0
7489,8c5d78d16fc0d434916b469b9fc8220d,beginning,1,one_sentence,1,0,73,0
7490,8c5d78d16fc0d434916b469b9fc8220d,beginning,1,few_sentences,2,0,278,0
7491,8c5d78d16fc0d434916b469b9fc8220d,beginning,1,paragraph,3,0,1051,0
7492,8c5d78d16fc0d434916b469b9fc8220d,middle,0,control,0,14336,17312,0
7493,8c5d78d16fc0d434916b469b9fc8220d,middle,0,one_sentence,1,7150,7301,0
7494,8c5d78d16fc0d434916b469b9fc8220d,middle,0,few_sentences,2,10650,10918,0
7495,8c5d78d16fc0d434916b469b9fc8220d,middle,0,paragraph,3,17114,18004,0
7496,8c5d78d16fc0d434916b469b9fc8220d,middle,0,control,0,10650,13594,0
7497,8c5d78d16fc0d434916b469b9fc8220d,middle,0,one_sentence,1,19363,19483,0
7498,8c5d78d16fc0d434916b469b9fc8220d,middle,0,few_sentences,2,13284,13760,0
7499,8c5d78d16fc0d434916b469b9fc8220d,middle,0,paragraph,3,9301,10918,0
7500,8c5d78d16fc0d434916b469b9fc8220d,middle,0,control,0,8151,11158,0
7501,8c5d78d16fc0d434916b469b9fc8220d,middle,0,one_sentence,1,9840,9869,0
7502,8c5d78d16fc0d434916b469b9fc8220d,middle,0,few_sentences,2,16194,16503,0
7503,8c5d78d16fc0d434916b469b9fc8220d,middle,0,paragraph,3,16611,17588,0
7504,e16ad23bc3c7276388a592b82fbf8a11,beginning,1,control,0,0,3034,1
7505,e16ad23bc3c7276388a592b82fbf8a11,beginning,1,one_sentence,1,0,81,1
7506,e16ad23bc3c7276388a592b82fbf8a11,beginning,1,few_sentences,2,0,235,1
7507,e16ad23bc3c7276388a592b82fbf8a11,beginning,1,paragraph,3,0,819,1
7508,e16ad23bc3c7276388a592b82fbf8a11,middle,0,control,0,8193,11232,1
7509,e16ad23bc3c7276388a592b82fbf8a11,middle,0,one_sentence,1,3434,3471,1
7510,e16ad23bc3c7276388a592b82fbf8a11,middle,0,few_sentences,2,9485,9956,1
7511,e16ad23bc3c7276388a592b82fbf8a11,middle,0,paragraph,3,6342,7317,1
7512,e16ad23bc3c7276388a592b82fbf8a11,middle,0,control,0,9936,12849,1
7513,e16ad23bc3c7276388a592b82fbf8a11,middle,0,one_sentence,1,4224,4428,1
7514,e16ad23bc3c7276388a592b82fbf8a11,middle,0,few_sentences,2,7901,8192,1
7515,e16ad23bc3c7276388a592b82fbf8a11,middle,0,paragraph,3,7774,8743,1
7516,e16ad23bc3c7276388a592b82fbf8a11,middle,0,control,0,10162,13205,1
7517,e16ad23bc3c7276388a592b82fbf8a11,middle,0,one_sentence,1,4850,5093,1
7518,e16ad23bc3c7276388a592b82fbf8a11,middle,0,few_sentences,2,5094,5559,1
7519,e16ad23bc3c7276388a592b82fbf8a11,middle,0,paragraph,3,6834,7773,1
7520,a83931ca6221f43b190d936f03281788,beginning,1,control,0,0,3144,0
7521,a83931ca6221f43b190d936f03281788,beginning,1,one_sentence,1,0,134,0
7522,a83931ca6221f43b190d936f03281788,beginning,1,few_sentences,2,0,330,0
7523,a83931ca6221f43b190d936f03281788,beginning,1,paragraph,3,0,1202,0
7524,a83931ca6221f43b190d936f03281788,middle,0,control,0,6546,9673,0
7525,a83931ca6221f43b190d936f03281788,middle,0,one_sentence,1,8887,8955,0
7526,a83931ca6221f43b190d936f03281788,middle,0,few_sentences,2,12562,12705,0
7527,a83931ca6221f43b190d936f03281788,middle,0,paragraph,3,6238,7142,0
7528,a83931ca6221f43b190d936f03281788,middle,0,control,0,11153,14226,0
7529,a83931ca6221f43b190d936f03281788,middle,0,one_sentence,1,8267,8370,0
7530,a83931ca6221f43b190d936f03281788,middle,0,few_sentences,2,11525,11729,0
7531,a83931ca6221f43b190d936f03281788,middle,0,paragraph,3,6625,7539,0
7532,a83931ca6221f43b190d936f03281788,middle,0,control,0,6810,10002,0
7533,a83931ca6221f43b190d936f03281788,middle,0,one_sentence,1,13215,13248,0
7534,a83931ca6221f43b190d936f03281788,middle,0,few_sentences,2,9324,9552,0
7535,a83931ca6221f43b190d936f03281788,middle,0,paragraph,3,8993,10139,0
7536,3e12d7783df41871858303a4433f862d,beginning,1,control,0,0,3023,-1
7537,3e12d7783df41871858303a4433f862d,beginning,1,one_sentence,1,0,69,-1
7538,3e12d7783df41871858303a4433f862d,beginning,1,few_sentences,2,0,235,-1
7539,3e12d7783df41871858303a4433f862d,beginning,1,paragraph,3,0,956,-1
7540,3e12d7783df41871858303a4433f862d,middle,0,control,0,14424,17600,-1
7541,3e12d7783df41871858303a4433f862d,middle,0,one_sentence,1,11234,11441,-1
7542,3e12d7783df41871858303a4433f862d,middle,0,few_sentences,2,12305,12497,-1
7543,3e12d7783df41871858303a4433f862d,middle,0,paragraph,3,7018,8230,-1
