sentence	label	docId
Roses are red, violets are blue, This world ain't so sweet - they're coming to get you	1	9868c146c897b20addd8cd0a01dd2d39
This happened to me less than a month after I turned eighteen	1	a05f29d6fdf6f656981f7197dd75c728
What follows is the story of how I became a Lying Machine, and then, because of Mind-Reading, Maddy's memoir, became human again	1	983549a8cc1fb1c3123e40071f5594f7
One Saturday night, I was watching a Public Broadcasting System special	1	29bc198a01f05e953cbe069bf6e49243
The four of them were sitting out back, in the new gazebo, just before sunset—Snow, Antonella, Billy, and Snow and Antonella's momité, Frey-ahlem	1	f0345076b9f26ac416e52dd8d702b02c
There's a sharp, shallow ditch with a fence row along a gravel coulee road	1	36865b2469667538b35d3938c94d18d6
It was bedtime, but Grandpa only ever visited for New Year, so Linh was allowed to see if he was awake	1	b3fe1b695cac4eb5db4fe59301f14964
I should have looked around longer	1	40dacc7a3c86b74bb229ebe65c016518
Jimmy told me to do Kegel exercises	1	63a47bd18c69202c251ad0dce2e7f877
By the time Ben arrived it was packed	1	854443c9929dd729e33c6f32da6d3f92
She was strange	1	7be75201b64d057a5e8953444ae884f7
Seventy miles west of Albuquerque and seventy miles east of Gallup, the highway cuts through the dry hills and brown stalks of grass, stretching far off into the horizon	1	1d715715e6fcbc3975eed0fe37e50fff
My name is Andrew, and when I light a candle, it's to cook my life in a dirty spoon	1	64230a107383a76bbcc0802716af53eb
The seasons flew by so quickly	1	2df8f6b8e8c1d3223af4f08d59bb39b0
Their honesty had been polluted by hope	1	9832a64701cc09c32deefcfe40b8b66b
'Rae,' I said to my friend when she picked up her phone, 'The girl's mother just called	1	79fffc5b022ec4e11526e0868f95c8ba
I rise at four am and pull on fishing trousers	0	58637f80bc556a27732a6efd4e2a8063
I never did read that book of Rilke that you gave me, except for the first two poems	0	5688cd19324385679f913b8bc2c5c5a7
Dad sets out all the pictures we have of Charlie before he leaves for the bus station	0	ef9cfe1b90f8edf03c252fe87ba38a71
It's not easy to pigeonhole a life of some forty years into cardboard boxes and have them shipped off to Godknowswhere	0	7b31d833026ebbfb231a17e3d3ba8b05
'You're not a real mermaid	0	6960b26dd8a0a2315a284893a5adc471
Ann without an e glares across the café at Anne with an e	0	368be3cf3f80022179bd88c0c23ba53a
SquidToad sneaks in after dark	0	eb9a684bf07a4fc9d1213e5b645d7a87
In retrospect, the tip off should have been that it was Wednesday of School Shooter Preparedness Week	0	0dbea8f280e370c24b50d4106862a7f2
The paint on the door smelled new, its texture uneven and lumpy from years of DIY refreshing	0	cb937f2f04d45bb87035645d7bfe56d7
I'm feeding the baby strawberry yogurt and crooning 'You are My Sunshine' like I actually mean it, when I hear a scream and a smash	0	f2315e6e6fc621caaec9dbff826a9df9
Stanley did not know he had become a millionaire when he descended the steps of his third bus in as many hours	0	4693ebf3620cb64499a18c079d925baf
This was the way death should arrive, the way it so often did in the mountains - after a lifetime of hard work and love, tended to by family and friends	0	3acd2c4fcb344682484079a28e7c1441
The waiter with the short ponytail appears next to my table	0	da916a4f29a70fa55e7998ad7afc326b
The girl sees the man with the brown leather satchel once a year	0	3b22f8053a69fd85101923801090de41
There, I blew out the candles, all of them! Can you believe your old Nanna still has that much breath left in her lungs? Cento anni-one hundred years today, the tenth of September	0	f81fc802ceee372928404cf5c8933450
Uncle always lived in the other house	0	e9e0c76d764d92e17184a4a76606fedc
The road hadn't been paved anytime in this century	0	457c9b8d0fa68710e491463e3b2da0a9
When the power went out, Diane thought she'd finally died	0	aea245e7bc6796f9984de8d14f2d575a
'I'm not coming back and I'm not taking the pills anymore	0	9912af36ed79baedf1735c3361c64dc1
It was around the third right turn when Emily realized how old-fashioned it was to try to follow someone in a car, with a car	0	0ee39b89a28e2f683a4ba41bc9a0cfe6
'Are you ready yet?' Hannah squeezed the neck of her backpack to cinch it shut	0	6ef4404b7180740abf8de6dd33b89eae
'HEY MARLON,' Kid called from the garage	0	184a62cfa5771fe22e609d97ef67cc79
You join the crowd gathering near the front of the visitor center	0	68b810a88537666677c5d0e40ef4e17a
David Sarkisian tugged the mask in frustration, but it only exposed more of his unruly black beard	0	5175201802920cfb50c826f18ab9d180
At five-fifty am, the smell of reheated fryer grease competes with the smells of burnt diner coffee and lard-packed biscuits	0	d71b4487cfc32441b7feb0c461e90724
The Lansing real estate market is heating up	0	b4eef8809309136202b208d8a870d639
I am alone on the bus	0	90370fae0af068d52329e09e551d78dc
The gun looked heavy and awkward	0	5dc845324e9e681d98e0e25aa746cc72
'What lives in you?' My father asked me that one night, putting me to bed at the age of seven	0	2bfb6a89646ff139e37e154e545d0eb0
My family presebbio1 is the finest, most beautiful, largest presebbio in my building, perhaps in all of Napoli, except for the Cuciniello2, of course	0	9042712cd261f710600972c8cb2514b5
'Do you think these are even real lemons?,' I said, 'They look more like clones	0	ea77febb05c4ea74bd7a5c392a4cdf97
Ajelian's prediction has come true: Farg is running late	0	40bcf0aa74b957d7ffb02d2038167227
He hugs me on the threshold, holding me helpless between the musty hallway and the crisp, vetiver scent of his apartment	0	fa9e90b20f75262267f36f3aae260cbb
Every Sunday before we go to mass, my mom takes me to see my dad	0	b1a37b5f54ed584244e3cf8342bffb57
My old Cherokee is loaded down, every square inch stuffed with boxes of books, clothes, Christmas presents, kitchen stuff	0	2381d50f7138269c4927c9fe38774b27
He was on the tram ride into work when he saw it	0	78bbc75d35fd9603f3c504ca2a5926bc
'It's time you heard the whole story	0	cbd5ea0d4418edf3f6ac646cb3ed86b0
The day my girlfriend punched me in the face was the day I decided that we should be married	0	30c1126e7d47e94fc0f19a250fa6c4c4
Paul McCue drowned in a college hazing gone amuck	0	1f8a8c51bc44070754ce1baeaad983b0
Why shouldn't I worry? This probably changes things	0	a164d90574a54639e7cb11e738291c0d
After standing in direct sunlight in an oversized robe for three hours and giving a half-assed speech stolen from a sampling of YouTube videos, Phoebe shoves past the crowds, despite the fact that her mother is a part of them, to be the first one into her car and, in turn, out of the parking lot	0	7e3eda5268bb96e3b33fa773b84bb85f
The little free libraries had been cropping up all throughout the neighborhood	0	bfc70091a8b4599346cf83d80b433d46
George had started to lose weight	0	c56d4e3c04cc3374f43bdb0c07daec29
Record	0	02d67af471ce4d9123b15fcc49e70805
Anna's tiny ankles feel as if they might snap, as careful as I am	0	863fb8406ba15aceaac869b96e345f23
Harold O'Neill's head pounded less from last night's whiskey than from shock, horror, and shame	0	1dde322305da526ecfbfe9a1757edf02
'All this stuff was just under the surface,' Derek said	0	c473170bd9bad73aff0a4a3bf87a002a
Daisy and Rose are two young sisters who had a perfect life	1	bfc88d041561523ccba09339f3a654cb
Hannah was late for Hebrew school	1	43c923034490b1e4f0fc553809b1de9f
This is a book about love	1	a2509f4d8adbb35c07b012af0ce621d4
Sitting at the edge of the roof, overlooking the sector in which we live, my best friend and I watched as the evening shift returned from the wall	1	ef88ab697571de32cda91046f6baac98
'Fantastic! I'm fInally finishing the final upgrade'	1	517d433ebd051f313fce09484ff21360
Look, said Dick	1	070a854327a514db07c0a307a2a6ecbe
I was in shock	1	38fed9d2ca8580285a2db8ffea8c7483
With a deep breath, he opened his eyes and turned back to walk inside	1	ffa02ac5f4aae2d8b0bfb213a72a190e
There was a knock at the door and Miss Macie knew immediately that it was her brother Nathan, who without fail drove from his home in Greenville to Columbia on the first Monday of each month to visit with her	1	2232ef0482e224bc6ed704e737be8df2
A cop patrolling Golden Gate Park at 3:00 am spotted a derelict white van that looked abandoned	1	19ecce1effeaf1884b4b9db1ea486e69
'Well, I guess it's time to go,' Rick announced	1	4a0ee1dcf8670fb938d55429469664b2
2018 Reisling Riesling	1	21b71a9103a0682b701d37d0ffef4e76
10	1	0408ae6ba68d626e63a98596e170a19a
I was listening to Waylon Jennings when I remembered I had left my favorite lipstick at Jeremy's house	1	7991658d57708b941aba772b40463542
I've considered ending my life	1	948ce87f6eeb25b598c04e72739fdf07
One year of cancer treatments have left me feeling like a broken house	1	12169f13b56e646f1f1ad854162503c9
My brother`s wife Marilyn, thinks I should be lonely	1	ed54e2f47194524c8eb14d17ca5ee422
I sit on the edge of my bathtub, crying silently so that I won't wake up my daughter, Charlie	1	ae6d3fe1a820c72a39e94875c8e6642f
It was the year 1881	1	a9c2c3ed7a79eb0856e862bb5e628e23
I heard most of this story from Jorge, the Puerto Rican guy who sleeps in the bunk below me, while we both made sandwiches in the kitchen	1	e625e7256aaff71e9daca59364532fb5
HAD Neil's time come? His mind raced	1	aa8670d6ebd644ffbecf624c86d842de
The girl arrives in Costa Rica on a Thursday	1	3a89e0db4a9c6f6621ff0d0c368f44e0
Aris walked up the steps the light shining from above, her feet practically dragging	1	04ef6a25a854c08a118e9d536b1c041e
There she sat in a beach hut in Donaghadee, seven years later, with the woman who could have been her mother-in-law	1	9604831ca622d545c8c5e2356f1bbe09
There's this world I need to explain, It's all about human nature and the excitement and disappointments that surround it; more importantly though, it's all about human connections	1	a924439a523533a3dd00c1e8d1bca24f
The day Louise finally returned to a salon it was full of people wanting to get their nails done	1	1e10f7a15eb2b784b12b4a78c8a5a98f
Jake had started to think that the only reason he hadn't broken up with Anushka was because she was Indian	1	75c22ef13167c2a03306b596eb45509f
'Thrill of a Lifetime!' This ad lured me out of my excruciatingly dull job, where I had spent endless days watching the clock	1	ddca4c36a7005082d3efd11b523d31af
The only thing bad that ever happens in Sonta Luca is car accidents, of which the little mountain town is most frequent in the world, proportional to both population density and number of motor vehicles owned within the given population	1	b381b4dfcfe1fbafbef383d1030ec3cf
'Hurry up now we haven't got all day	1	666463dfe940d8a20443d705dfe5069d
The next day was Tuesday: therapy	1	9edc2739d9a03fb49a020b786a80cc34
Ivy leans on the host stand and feels Grant's body next to hers	1	5b17fc7349f26a6c2b3a0a5013836468
Raury considered that his friendship with Creed wasn't very significant by measure of time, but then again, he didn't consider time to be the most significant measure of his friendships	1	afce195e7d83122d6adaa2b462c58ca6
It was perhaps the wideness and the generosity of the port at Battery Park and its installations	1	854b2231844ab3871e4648efb97f53e6
I am a student of Allen High School	1	2f2d484cf2dd348f554eb52b29dc30c0
'They say the truth will set a man free,' said the old man, 'but if it be so, the Superstitions must've always drawn folk bound together in iron	1	beade7785d253d873ce95c7a85b3c017
When seated in the classroom one had to assume that the classmate(s) seated behind were looking at your ass at all times	1	47435744a514002c80085354909c1e7f
Wind rushed past your ears eagerly, tempting you further to the edge: a siren's song you didn't want to resist	1	53aa43c378f89fb43cdad8616685e471
The patrol slowly climbed the rocky terrain toward the mountaintop	1	4a00c2b92514c6f1cda47a569cb320c4
I haven't found It—in an enduring sense anyway—and perhaps I never will	1	223fefea40347d867bc6504c7c363d0d
I had a dream last night that would be the coolest horror movie	1	ea803a2789cf9c87147d3a59a276aec1
The sunlight shone through the crack between the curtains and the wall	1	05ca15fbf09b71e2248bd71fd1bcba4e
Amin Mousa bounded over the hard clay kicking up dust as he accelerated into the clearing	1	cd6b4b0af751b5446d3b282528bec377
USBP guidance on how to talk to new detainees	1	9b132df5468f9fcc8fe2f306ccda03e4
(I am married to a man who is two women I would not seek either one as a friend	1	4d18903a409af1797576c8d10b492cd3
It was easy to tell when Maddie felt bored because she liked to roll her eyes	1	9840910c85270be0b951d710bac1cbc7
Moments before the accident, Clay waited at the intersection for the crosswalk light to change, a cake box in his arms	0	fc5cc7e2c496970537f71a4c545ab218
When I was eight years old, our father tossed some clothes, his books, his fishing gear and a shotgun into the trunk of his old Firebird and lit out for Montana	0	2ec8a9c3d1505f35cf0c40e80ef19367
It is late in the evening in Quito	0	e6209a8863999cf07598c1b401bd6398
They passed a busker on the stoop of a hardware store	0	00a2b7dffe3b6bb37f1fdf5c9bdd228c
When I found Diana in the box it seemed as if it had been empty longer than usual, but maybe that was just my imagination	0	f0b9fec0830f513e5c4718e62aa67a7b
At first, the sight of his hands on her body terrified her	0	e2d9365c2dc150755f8e5f6a6383cace
The day we meet, I'm passing through the outer limits of the city, late for work as usual and peeved when I have to stop short at the light on 17 and King	0	876d49167f4f730e084279a2e1ebfe6b
Before the films burned, I carried them back and forth to the hospital with me	0	d73616b0ebf32bbab8efe6bfa5a02d22
Anil barreled his new 1964 sedan through one Bombay pothole after another before braking hard at a funeral procession	0	e931dd86181ea2cad9e6362852a7a233
Memories summon me through the camera lens	0	9ebbcb5d892d64a574525cd033bbf761
How did you two meet?—the query every new couple fields at social affairs and family gatherings with a stock anecdote they'll hone to perfection if the relationship holds out	0	77348722181b1047198a39bfba5f7c4b
I need to know if you have the mask	0	d545eb85ac4b6f1cf3f9cf7ebcf359c7
That one, there	0	dcefa02772070e32a0f5c994e153048f
And this is not what I meant by wrestling, and it is definitely not what I meant by being tough like one of the guys	0	118c23a3260aef7b6c2217326a279931
April sat in the passenger seat and stabbed at the chunky radio buttons, switching between two top forty stations, both blaring commercials, until she heard the first few bars of Stevie Wonder's Signed, Sealed, Delivered	0	b57b2dbb79f5f974ee4aafbf51978ab4
We set sail for Paris in April 1924, and by June we'd made our way down the coast to St Raphael	0	a3ce2e0dd58fa92975f14377fd5ae8dc
Aves, raised under the influence of Tull and Zappa, always drove with her windows down in the summer, her long, grey hair flipping belligerently around her neck, so it was easy for the pelican to swoop in and occupy the passenger seat in her clumsy brown LeBaron	0	c64711f5d363196df476a34beb010521
The sounds of cars honking and tires rumbling over the speed bumps echo off the sturdy bricks of the three story walk-ups and low rise apartment buildings that crowd the narrow street	0	7a66e9c806a04413a25da4edef398b27
'Hit him! Hit him hard!' The owner of the voice capered left of my target, hopping and jabbing like Mohammed Ali	0	3d41504a9a8242be992c8d22fd06d384
Esther sat in the back of the church	0	f128a3133f2133351728eba89669ee82
The storm raged on, and everywhere water flowed	0	156d96215d7535fb90d37a0c03c52dcb
An old timer holding a dog leash with no dog	0	b0a79cef4550228802942b1bef605af2
The birds were easy to kill	0	4f07719b03365a47cc35cbc08eb8eda7
They had gumball golf in the lobby that year	0	74edeb9d8b56590898bcb3f978201288
If I had met Joey and Miss B in different places, I never would have pictured them in the same room	0	bfff73b04d727e3243f8d3af09eaf226
There was nowhere else to take me	0	3350962488351a0bec37ef2fbadcd19f
I was at the gym when you lost consciousness in your kitchen	0	323758ab5201fa26218ef111ed2f1405
It was one of those mornings, weighty and splintery, the kind I knew could get away from me if I wasn't careful	0	c62b4ca1e1c5017f1682b1365772264e
On December 21st, Morgan Delano Belzer burned like the sun and then died in a tangle of slush and wires	0	560e8a3a77c4c61a55598b07921287c2
Theresa Cormier was poor	0	171add72eaebdfb2d4156aaaf5046da2
I uncovered my date's true identity by accident one evening while she was in the shower	0	9fe665fc3d9a646af1a9d2a5d09e718c
It's been said that a house is a house is a house	0	9daf423d0fd9a64a71026e0527672f50
I dread those times when I must go into the city	0	984fe89df8880b743da63b7b21f40a0b
Celia can hear the party starting, distant voices rising on the wave of an arrival then fading into a low buzz	0	2b9b7e3813973ae646cd6e11df96ff41
It didn't matter where we were driving, he had asked, so I said yes	0	77f39f7b0c651f915dc32f9d0fff0d1f
From the bus stand, Jessica chose to walk the sandy path to the left of the Polhena Beach Hotel, rather than enter the lobby and walk through it, to the Devil Dance ceremony taking place out back	0	c40f2221f6df1c64ae7dbb637d094588
'I missed dinner,' I say to Gerald	0	10f41115465b367c9f604eef8c146a03
They said it'd be this hard slog--writing, I mean--, this uphill battle	0	5b97e347bd505e70c0cb0dd6cffe5760
Paul the horse is a criminal	0	6264acebb6adfb5c337b5551accc972a
On hot summer days like this Bobby could think of nothing better than taking his box of comics outside and lying on the grass in the shade of the big cottonwood tree	0	e84588d03de36089c8d462aa1a28dfb9
Two weeks ago I turned fourteen and my mum forgot	0	4cde0c36a73915e06d74bd11fb4fcd80
He places his old, brown guitar on the dead flowers in the park	0	224616125f89d5d076541f11143322f1
I never liked swimming	0	51d2479435980958c2c79d9be2882dd3
Four hundred miles didn't discourage me from arranging a memorable sixtieth birthday for my only sibling	0	5d992ea5b77bd32a3400254e60ff7c71
You couldn't tell where Sunny had just been	0	4d5d6e51f8178d93d0ae5cf282d64f21
'Help me with this!' Donny called out	0	45e1292f0af70c3a6785b7716ea6dc2d
Jequan Nolan-Cabind is the kinda kid that will fuck you up	1	ebb209d2a19f2ff07b3ea8dbcbc2a41f
I had heard and read many stories about D-Day, June 6, 1944, and was reminded of it many years after the battle when I served in the Marine Corps, but nothing in my dreams would affect me as much as when I walked on the beaches of Normandy, France, in August of 2010	1	52b216d406589230aa4847aea4c31d05
'Sir, I'm happy to get you another drink, but you are going to have to please try to be quieter for our other passengers	1	1d95413184b42f8e70a26166077d2663
Henry Smith is watching me	1	607ae9ffcdbb701c2c2e12bb41881f12
One by one, my father unwraps each large rubber band encircling the new Rawlings glove	1	6efd7945bd72e0b4125e4d84811384fc
'Gather 'round, gather 'round! All you poor lads, rich men, the fat, and the thin! Women of all wonders! Children, come forward and open your innocent eyes! All and all we gather 'round here today in the center of our beloved town	1	78588eae26913300ae8cec5823aeedda
She went to meet him at the library	1	7141aafc2fc4fe9fb383df1f9a869532
The film Annie wanted to see was called Submerged, about marine life, produced by a less-famous Cousteau	1	3a80936aa40bb35952b8a67b3569e1b1
Cries of labor erupted from a young woman in the makeshift delivery room in the parlor	1	a06b7fa16b4e6710f1c8861f63259d16
When Ian was reborn as a mouse—his third life—he had an insane craving for rice	1	c8b390e47baed4cedc1e5150e01aa479
Greg sped home on the normally quiet two lane road	1	4cbf04e8ac674e3b3128787f4351545c
Matthew had been so cold during the past few months that Anna was beginning to feel weighed down with despair	1	fadd8f3ded0a1bcbab7bf063cbcc0c3e
She wouldn't let go	1	a143cf4b812cd4c66f1b8305df9ed45e
 At the Au Revoir Ball, thrown jointly by the Cruxleys and the Danesworth-Loebs, waltzers rotated like the gears of a clock and skirts made a sound like push brooms across the floor	1	8d64ca12d4c81272ae2f6f4ebe662d4f
The man's hands shook as he pried open the seal on the envelope	1	1a1b31710858dc5c0db67c79ac0c1a25
The train's air was hot and dry and the dust caked his throat	1	941621b1b8415b63be6e71cd97fc5999
'You know	1	f0823684899f9efdac598fb6451725a4
'Whether whither or wither weather?' he asked me without looking me in the eye	1	525b21446afc47d445a3e8eaf86bee43
The door crashes into the days of buried disappointments if I'll ever get out of there out of here? or get in there?  A window behind the backs in illusion of safety A strong wind plies them into surprise and unsettlement  The steady and soft body of a child full of laughter and curiosity invites play There is no danger and no safety there  I measure the time and the differences or is it a gap? from underneath my dress towards an infinite point in the space among those sitting in the raw who see a crazy fool with hair more normal than theirs and hands discomfortingly free Well, don't bother	1	15cbe577fc90687b4464347fd36b61c6
Broken windows, a shuttered room, flakes of white paint of multiple sizes dusting the wooden floor, swept by winds, dampened with rain and snow in autumn and winter; dried out and crumbling to dust in summer	1	10efc5024930b818b75116a01dd75d42
Hi	1	a9d03fe80d8b9e601b04362e8b0fb733
April fantasized about escape	1	7198d809490ae8310ed45026db1614d2
They could see the rain drops splatter the ocean and the beach and the boardwalk	1	2ae73988ecf8235bb87184834def0b3f
The realization hit me like a slap in the face; I'm the last of my species	1	2e8a28a85871b0b33614cbf3e290dab6
The oak door opened on its squeaky hinges	1	37d9523c3dd9d3034843219e26ef16d3
The boy works below stairs	1	23914ab7e5bbeb171d86eac937135f00
The first time he tried to strangle me, it was the middle of the night	1	e8a6022b27a9d34b7e844006697b1e47
The first time I fell in love was during one of those periods when the isolation of being mixed race had me feeling like the captain of a sinking ship with no crew mates	1	95bb418d90d4dc083eb1071e51d35ceb
Exactly two days after her twelfth birthday, Shawna Deardorf's exceedingly tall father hung himself in the guest bathroom of the family's two-story, five-bedroom house	1	5917c2a966a664b44267ff9262d585e0
Alex came up from the basement to help staple a king-size bedsheet across the archway to the dining room so Stanley wouldn't have to see his wife dying	1	4f7e6458c48fbc05d23286a390886daa
My old Jeep Cherokee is loaded down, every square inch stuffed with boxes of books, clothes, Christmas presents, kitchen stuff	1	d328160fbf58c8fbf681c1661b43cfce
They watch their land like a single eagle	1	39bfc07996be85aea161fcc6d36807aa
In a way, Bill had prepared for this trip his whole life	1	b5ad3a59406de9cc72d9ae78533b6cfa
The trouble with growing old is that no one remembers how vital and accomplished you once were	1	e2d8e6163bb0b5fd2926d7b037590bee
People are pushing now	1	bde07ffd26449b576cbfc6ea96b4f50b
'Daddy?' the young, hollow voice echoed in the blackness	1	7added812c43100eebb8808fbc35b222
Kyle Rupert was in the cubicle next to David's, arguing with his wife	1	476b79de08257419f71fcdf6a3faa2d9
Sharon sits at her desk in the small office where she works alone	1	5603d9c8d667555974db31dbd6bb502f
We thought the apocalypse would begin with nuclear or chemical warfare, terrorism, or religious fanaticism	1	2e96d5c895bd97f54bb17cb93f07b6cc
I stepped down off the bus on the lakefront	1	526bcced33857314461cea855918a860
Jackie had never met Lane Casey before	1	b86d903432ccda1eedaaa46c6d8852de
The last time I saw him was during the fall of 1989 on the second story terrace of a Capitola coffee house	1	83159d83bffaf5e733f43ae7a7c1b109
When her young husband died unexpectedly of blood poisoning in 1929, my mother was left with a shack, dwarfed by cornfields in every direction, an eighth grade education, and a three-year-old child	1	6e73dc0df8c26bb9ec2b74da951f9710
'Did you have a good trip?' Tabby asked	1	3cfad0c94a1f098a6ee392adff5f880a
The seasons flew by so quickly	1	91e15fec56a17afd92bd072b7c7d999d
'Sit down Jimmy, take a piece of gum	1	a9c757b9757d14ffe822cfd9724ba3e0
The overpriced Sierra Vista Assisted Living Center wasn't what Connor would've chosen for himself, but of the five centers they'd checked out together this was the one Roy liked best, albeit reluctantly, having long resisted 'assisted living' as a service for old people	0	be8b466ed5be17ec558e375705177db1
They'd left the house without a flashlight, which Walt now regretted	0	e82e7d4fb849afe3ab78f8fed261788a
They'd been calling him Antman so long that even he'd stopped wondering where the name came from	0	171458bf1e3bc85b5120bda3a5c0a628
Her obituary was terse, a few lines underneath a photo	0	cdbfd9ee386ce25bc404a5441a0607ed
Allahu Akbar, Allahu Akbar, Allahu Akbar - Allah is great, Allah is greater, Allah is greatest	0	10517285b6a1a012a443430fa9ea1537
Tang Ngo itched the line in the middle of his rib cage	0	b539e2ddb2f9b7fbab56afe6df869f97
Joseph Snow has been jogging along icy roads for an hour	0	9bb781fede9913c1c21932664ad29471
I was twelve the first time I jumped a train	0	bfdbd1153e0dd67d97a744742405e946
Originally a clapboard farm house just over the town line, the Livingstone Memorial Library had been moved twice before ending up on its present foundation next to the high school soccer field	0	6601b670ece93cd5fffb41296f9797fc
O'Hare, four am, twenty-two degrees Fahrenheit	0	498807474fccdfb710272116e8528719
Like three AM on a Tuesday I get a call from Dakota Fanning	0	6a9e6f57540a511f5131ea90fd511514
It's dark	0	47b539fd9f219ff5586c2a202b7f1499
The cabbie put his arm on the seat back and turned to ask for an address	0	2d028afc91661a357715c6fd39958135
There had not been time for a single weed to sprout from the unsettled earth of the grave	0	b13aaab079afb7ed20a998fe6704e1fa
Uncle Pete, who'd lived on our family farm his entire life, was a warmhearted soul, but he'd never exactly been a dreamboat with the ladies	0	00f2d0c684e9848394a000e48881ff0e
When I first met Hazel, down by the water in Discovery Park, I felt a familiarity	0	72fc2f89cd5f1e182b5eb5b92385c804
Delila Sharp's lawn is covered in dandelions	0	e8dff7bfb85643e1c266ab34e539516f
Carlos slaps the bottle against my chest	0	7af2fd01c61fae0568c2dc5a7eb552dc
I've heard that the blues alleviates the very pain it awakens	0	b0923a6e56d0045abc601965f571942c
Just turn around was the thought that plagued me every step of the way	0	0298f0d1c15a2c7a7649312f653a46d9
Saturday night, after Joah stopped whipping me, he dropped his razor strop on my back and walked away	0	0a92bcb641fdc402fe65ee0a4fbdb73a
It was a lonely war	0	11bf1e7b1b1fbbbe4f0a98aa83e0e513
Evenings after supper, before TV time, before lights-out, my mother and I walk the streets of her neighborhood	0	9b5871d5483a480c6e599871b35713a0
I sat at the dining room table rolling the seasoned ground pork into lumpia wrappers	0	12510dd8cef7b98c1014e80df82c61c4
Mrs Simpson's eyes were ringed and puffy from lack of sleep, but she wasn't too put out to remember common courtesies	0	5326603d583333e179921fac52aa2e5e
The stabbing pain in his chest woke Joshua again	0	2f594706e8ca1bc67d5f9e03bfbdc292
The church bells rang noon	0	569c581bc89094d66dab9312f15662ba
Since I work for the telephone company I know for a fact that my wife makes no calls to anyone, and that she would have to go to rather great lengths to communicate by phone with any suspicious party without my notice	0	8b6e3151abab9794f3e9fb292013b2c2
She ran as fast as she could	0	ef9d9f92f0b8a2a06a98920380af5a52
I sit in the hard, unforgiving pew for what feels like the thousandth time in my marriage	0	c751b5cab5ce86375aaa9e79e8ae552c
Looking at the time always means the same thing	0	1455ced5b620bd0f501c67038da4a310
Until today, I thought all Sam wanted was a mother's hand to rock him into the grave	0	c019e95c3a5902b2648a83c9c18f2cbd
A Rottweiler stands in the fenced training enclosure behind Homeward Pet Adoption	0	37179886cea9e7c9ecb0df3c7eacdba3
Daniel Hartridge was twenty-nine and had been sober seven days	0	1c9b9ed884aa5cfc27f191bf283f3dbf
Press the button, someone dies	0	73ae14761f69a8d6ee5aec672bac4d16
The license plate on the new '69 Corvette read Joe Jr 2	0	3d315ca90fcdea5b1952751766ccf507
The sunglasses weren't necessary	0	767cb5d3f1efbc846139179e4c04f926
Katianna sat at a small table against the front window of the bistro	0	68b4756595f7496eec451f7eb6741efc
It wasn't until the fourth month with Baby Bob that I realized I'd been producing whiskey, not milk	0	31cbf3512d4769cde419a3f35a93ce69
Before she got old enough to start school, Kate was my slave	0	e8b0cdc241b1aacdee4a45d9b7506c5b
We got caught, real casual, at 4:23 am on a Tuesday night	0	92705802142c46e8ae94ffbd3b263df9
We saw this real old lady sitting in the hallway in a wheelchair and she had her mouth open	0	d2af7abc5729b1a84ba851eace2b2dbb
Martha sat on edge behind the wheel as she wound her way into Lebanon and out of it and turned finally down the long driveway	0	f4298c80ec62d5355c3069a6c2739641
I am running away	0	e590b3cdce2da3be1892b1252d351ecc
I get in my car and pull out of my parent's driveway	0	f3227ca9bb8bddb84b3099eb9cb5f5db
Frank sat on a creaky aluminum lawn chair outside of his front door eyeing a uniformed gardener planting something in brand new flowerbeds built around two Texas Live Oaks saplings	0	bb3b5902b93ace3fb044e8e1afb3e6a5
Benjamin was South Korean, flown to the U	0	48045ba29758dc2a59d1d8053750c1ef
It's Sunday morning late and I'm headed to the Church of Walmart	0	a83a04c941336387b33d3e51e7d71108
Most people would probably make fun of a teenage boy who called a remote spot in the forest his favorite place	0	ae97b2aac59092b7b111bd24ac706360
I have been called Candy for so long that I have forgotten if I ever had another name or, if I did, what it was	0	ad9d15d55d803c419da38cf59f319b15
The gravel of the sloping drive crunched under the wheels of the Range Rover	0	115e091817f4bb1bcf8371f4af42761e
Saturdays should be reserved for ballgames, shopping sprees and park picnics— things like that	0	bffe83e9e6d110a8c93413a632c15375
'You should do the large bowls by hand	0	2449e421a74202afa4e3dcfabee300c9
On Monday morning Moses got up early and buttered his toast, then remembered he'd like to take a shower, but thought better of it, so he ate his toast and washed it down with pineapple juice	0	4b6276820d92f3d63aba3aa04ecabfb9
Trans-loos-sents	0	6b71e87788f5e528d752e2fdfa5b5a02
He couldn't remember her	0	bce7886f4cc025616a5730c8af86fa76
The Offspring Warehouse is so clinical that if the government only applied such strict regulations to our food supply, we'd have no salmonella or staphylococcal food poisoning	0	7425f71d61c0a0c73e67faf72d5241d3
In the fall, they moved to Charlotte, North Carolina, and Mom took a job as a cashier at Jimmy's Sausage and Pork Outlet	0	4d34076bbe0a23aaedeab483981cad6a
The sun, a fierce sliver of yellow and orange expanding on the horizon, rose like a pad of butter melting on my cakes, as my grandmother would've said	0	3fa2f4927f01bd002d015ecda1f1b51d
'It astonishes me that the memory works like it does, like one of those holograms you used to see in old science fiction shows: it's a network, a glib, tenuous spiderweb of random events held delicately on a single frail line, a wishy-washy electric cable buried under decades of settled mud and clay	0	a329df4ee8613fe24d78738ee709c3ff
